provider,dataset_version_id,dataset_name,split,doc_id,page_index,image_name,section,field,score,matches,precision,recall,f1,accuracy,string_similarity,numeric_mae,date_mae_days,gt_value_preview,pred_value_preview
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,comment_ref,0.980392,25,1.000000,0.961538,0.980392,0.961538,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,note_name,0.980392,25,1.000000,0.961538,0.980392,0.961538,0.961538,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,note_flag,0.980392,25,1.000000,0.961538,0.980392,0.961538,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,note_num,0.980392,25,1.000000,0.961538,0.980392,0.961538,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,note_ref,0.980392,25,1.000000,0.961538,0.980392,0.961538,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,25,page_0025.png,facts,path_source,0.980392,25,1.000000,0.961538,0.980392,0.961538,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,meta,entity_name,1.000000,,,,,,,,,אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,meta,page_num,1.000000,,,,,,,,,21,21
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,value,0.549675,6,0.600000,0.600000,0.600000,0.600000,,87725.000000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,path,1.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,fact_num,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,period_type,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,period_start,0.450000,9,0.900000,0.900000,0.900000,0.900000,,,366.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,period_end,0.450000,9,0.900000,0.900000,0.900000,0.900000,,,365.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,currency,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,scale,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,value_type,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,value_context,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,comment_ref,1.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,note_name,1.000000,10,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,note_flag,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,note_num,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,note_ref,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,26,page_0026.png,facts,path_source,1.000000,10,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,meta,entity_name,1.000000,,,,,,,,,אילת- התאחדות ישראלית לספורט תחבורתי אולילומיפ (ע״ר),אילת- התאחדות ישראלית לספורט תחבורתי אולילומיפ (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,meta,page_num,1.000000,,,,,,,,,None,None
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,meta,page_type,1.000000,,,,,,,,,contents,contents
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,meta,statement_type,1.000000,,,,,,,,,None,None
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,meta,title,1.000000,,,,,,,,,תוכן העניינים,תוכן העניינים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,value,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,path,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,fact_num,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,period_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,period_start,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,period_end,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,currency,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,scale,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,value_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,value_context,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,comment_ref,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,note_name,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,note_flag,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,note_num,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,note_ref,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,27,page_0027.png,facts,path_source,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,meta,entity_name,1.000000,,,,,,,,,אילת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אילת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,meta,page_num,1.000000,,,,,,,,,2,2
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,meta,page_type,1.000000,,,,,,,,,declaration,declaration
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,meta,statement_type,1.000000,,,,,,,,,auditors_report,auditors_report
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,meta,title,1.000000,,,,,,,,,דוח המאמץ לצרכי משרד הרווחה,דוח המאמץ לצרכי משרד הרווחה
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,value,1.000000,1,1.000000,1.000000,1.000000,1.000000,,0.000000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,path,1.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,fact_num,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,period_type,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,period_start,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,0.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,period_end,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,0.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,currency,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,scale,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,value_type,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,value_context,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,comment_ref,1.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,note_name,1.000000,1,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,note_flag,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,note_num,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,note_ref,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,28,page_0028.png,facts,path_source,1.000000,1,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,meta,entity_name,1.000000,,,,,,,,,חוד פתח מפרוט - חמ הכנסה נוגמניל,חוד פתח מפרוט - חמ הכנסה נוגמניל
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,meta,page_num,1.000000,,,,,,,,,None,None
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,meta,title,1.000000,,,,,,,,,דוחות כספיים,דוחות כספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,value,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,path,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,fact_num,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,period_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,period_start,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,period_end,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,currency,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,scale,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,value_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,value_context,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,comment_ref,0.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,note_name,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,note_flag,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,note_num,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,note_ref,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,29,page_0029.png,facts,path_source,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,meta,entity_name,1.000000,,,,,,,,,חוד פתח מפרוט - חמ הכנסה נוגמניל,חוד פתח מפרוט - חמ הכנסה נוגמניל
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,meta,page_num,1.000000,,,,,,,,,2,2
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,meta,title,1.000000,,,,,,,,,נספח 2 - דוח פתח מפרוט - חמ הכנסה נוגמניל,נספח 2 - דוח פתח מפרוט - חמ הכנסה נוגמניל
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,value,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,path,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,fact_num,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,period_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,period_start,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,period_end,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,currency,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,scale,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,value_type,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,value_context,0.000000,0,0.000000,0.000000,0.000000,0.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,comment_ref,0.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,30,page_0030.png,facts,note_name,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,,,,
